Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Fare_Log
1,1,0,0.3938813798550457,-0.5345451980491797,-0.5007544611783037,1.9237340144830313,2,1.5238091175798147
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.07405114719663058,2,0.9523871036047362
1,3,1,-0.3329962350199196,-0.5345451980491797,-0.5007544611783037,-0.665940536254125,2,0.6931471805599453
1,2,0,0.8300079487800256,-0.5345451980491797,0.6896894265922036,-0.2936230173308623,2,0.8638673334429902
0,1,1,0.539256902830039,-0.5345451980491797,0.6896894265922036,-0.0988723151248481,0,0.9427644777451637
1,1,0,2.4291387015049493,0.47587560314134286,-0.5007544611783037,0.8225333527446125,2,1.2494643594898927
0,3,0,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,2,0.7645243028507036
0,2,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.665940536254125,2,0.6931471805599453
0,3,1,-1.6413759417948575,3.50713800671291,0.6896894265922036,-0.10985090863155964,1,0.9384786014805386
1,3,0,0.3938813798550457,0.47587560314134286,0.6896894265922036,-0.2793031127568907,2,0.8698854395047568
0,3,1,2.574514224479943,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,1,0.7645243028507036
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5159786769142742,2,0.7654501021402886
0,3,1,-0.9871860884073884,-0.5345451980491797,-0.5007544611783037,-0.4845550783171509,2,0.77996020610034
1,3,1,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,3,1,0.24850585688005267,-0.5345451980491797,-0.5007544611783037,-0.5005456384247525,0,0.7726027456664173
1,3,1,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,-0.4845550783171509,2,0.77996020610034
0,3,1,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
1,2,1,0.9026957102675218,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,3,0,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,1,0.7645243028507036
1,1,0,-0.2603084735324231,-0.5345451980491797,-0.5007544611783037,0.8395587646227598,2,1.2543329642288035
1,1,0,-0.7691228039448987,0.47587560314134286,-0.5007544611783037,1.0730534006441121,0,1.3188165744098794
0,2,1,0.46656914134254246,-0.5345451980491797,-0.5007544611783037,-0.4201155077342785,0,0.8090729496840335
0,3,0,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,-0.4969656622812596,2,0.7742546476249735
0,3,1,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
0,3,1,-0.4420278772511645,-0.5345451980491797,-0.5007544611783037,-0.5279119307259174,0,0.759884192086878
0,1,0,-2.00481474923234,0.47587560314134286,1.8801333143627106,2.2276348479930776,2,1.5879231987404987
1,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.08359775024594501,2,0.948697043491871
1,1,0,1.4841978021674944,-0.5345451980491797,0.6896894265922036,4.060025111843368,0,1.9059755059748975
1,3,1,-0.11493295055743012,1.4862964043318654,-0.5007544611783037,-0.22202349446100417,1,0.8936020971134152
0,3,1,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.665940536254125,2,0.6931471805599453
1,2,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.43013944093605866,1,0.8045995957538101
1,1,1,-2.083317531638836,0.47587560314134286,1.8801333143627106,2.2276348479930776,2,1.5879231987404987
1,1,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,1.4511771635419677,0,1.4151533311078262
1,1,0,-0.9144983269198919,0.47587560314134286,-0.5007544611783037,1.413309607886557,0,1.405913183324136
0,2,1,0.030442572417563193,0.47587560314134286,-0.5007544611783037,-0.20770358988703255,0,0.8994444045316561
1,1,0,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,0.4210204123759367,0,1.1271870951743967
1,1,0,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,0.9218180244574826,0,1.2775276511608544
1,1,0,-0.8418105654323952,1.4862964043318654,1.8801333143627106,4.343639413873619,0,1.9472777777286996
0,2,0,-0.2603084735324231,0.47587560314134286,0.6896894265922036,-0.1695171776897748,2,0.914859050933651
0,2,1,0.9753834717550186,0.47587560314134286,0.6896894265922036,-0.16474387616511763,2,0.9167692813866724
1,3,0,-0.2603084735324231,-0.5345451980491797,-0.5007544611783037,-0.5159786769142742,2,0.7654501021402886
1,2,0,-0.4056839965074161,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,2,1,1.7749488481174804,-0.5345451980491797,-0.5007544611783037,-0.39863565087332103,2,0.818591850961147
1,1,0,0.10313033390505968,-0.5345451980491797,1.8801333143627106,2.4818933456466885,2,1.6385760207402065
1,1,0,0.7573201872925285,0.47587560314134286,0.6896894265922036,1.9020956840114558,0,1.519083401452217
0,3,1,-0.1876207120449266,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
1,2,0,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,-0.43013944093605866,1,0.8045995957538101
1,2,0,-0.5510595194824094,0.47587560314134286,0.6896894265922036,-0.11223755939388826,2,0.9375444536116836
1,1,0,0.46656914134254246,-0.5345451980491797,-0.5007544611783037,1.9237340144830313,0,1.5238091175798147
0,3,1,2.283763178529956,-0.5345451980491797,-0.5007544611783037,-0.5468466632139275,2,0.7509885789373849
1,2,0,0.46656914134254246,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,3,0,0.10313033390505968,0.47587560314134286,0.6896894265922036,-0.27405248107976776,2,0.8720830353169743
1,1,0,-0.9871860884073884,-0.5345451980491797,0.6896894265922036,0.4410682787794969,0,1.1336604675596444
1,3,0,-0.11493295055743012,1.4862964043318654,-0.5007544611783037,-0.22202349446100417,1,0.8936020971134152
0,1,1,1.15710287547376,-0.5345451980491797,-0.5007544611783037,-0.12178416244320268,2,0.933799111281787
0,1,1,0.6119446643175355,-0.5345451980491797,0.6896894265922036,2.2641506046567055,2,1.5953574748838848
0,3,1,-0.9871860884073884,1.4862964043318654,-0.5007544611783037,-0.3222628264788056,2,0.8517213664317062
1,1,0,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,1.885866458827621,2,1.5155242958991448
0,1,1,-0.042245189069933305,0.47587560314134286,-0.5007544611783037,0.6056669899145564,2,1.1852814623310675
1,1,0,0.8300079487800256,-0.5345451980491797,-0.5007544611783037,1.9020956840114558,0,1.519083401452217
1,3,1,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
0,1,1,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,0.01186828024719934,2,0.9849988543177731
1,2,1,-2.00481474923234,0.47587560314134286,0.6896894265922036,-0.1695171776897748,2,0.914859050933651
1,1,0,-0.4056839965074161,2.496717205522388,1.8801333143627106,4.355572667685264,2,1.94897875092556
0,2,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
0,2,1,0.46656914134254246,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,2,0,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,2,0,0.7573201872925285,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,3,0,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,-0.3585399180662004,2,0.8361216174263862
1,3,1,-1.9321269877448435,0.47587560314134286,0.6896894265922036,-0.36235855928592625,2,0.8344652927650241
0,3,1,0.9026957102675218,-0.5345451980491797,-0.5007544611783037,-0.5005456384247525,2,0.7726027456664173
0,3,1,-0.4783717579949126,-0.5345451980491797,-0.5007544611783037,-0.4898057099942738,2,0.7775502876715757
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,0.002321677197884835,2,0.9814274041281773
0,3,1,-1.059873849894885,0.47587560314134286,0.6896894265922036,-0.5279119307259174,0,0.759884192086878
0,3,1,-0.3329962350199196,0.47587560314134286,-0.5007544611783037,-0.3260814676985314,2,0.8500907004428905
1,1,0,-0.5510595194824094,-0.5345451980491797,0.6896894265922036,0.38418579917046186,2,1.11518301121216
0,2,0,0.6119446643175355,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
0,3,1,0.7573201872925285,0.47587560314134286,4.261021089903726,-0.13324008610238,2,0.9292861051048629
0,2,1,-0.042245189069933305,0.47587560314134286,-0.5007544611783037,-0.1366615886352543,0,0.9279342611777847
0,3,0,1.1207589947300116,-0.5345451980491797,0.6896894265922036,-0.3899635166633238,0,0.822409419372514
0,3,1,0.3938813798550457,-0.5345451980491797,-0.5007544611783037,-0.5313334332587916,2,0.7582826030455191
0,3,1,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,-0.5275147920390657,2,0.7600699247782685
1,1,0,2.21107541704246,0.47587560314134286,-0.5007544611783037,0.7708232226676961,0,1.2345302608303015
1,3,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5279119307259174,0,0.759884192086878
1,1,0,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,0.6572186463808545,0,1.2009158915158262
1,1,1,-0.3329962350199196,0.47587560314134286,-0.5007544611783037,0.3926192683042262,0,1.1179441530677092
0,3,1,-0.8418105654323952,0.47587560314134286,-0.5007544611783037,-0.5419148880786517,2,0.7533131787189666
0,3,1,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
0,1,1,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,1.9237340144830313,0,1.5238091175798147
0,3,0,-1.9321269877448435,2.496717205522388,0.6896894265922036,-0.2635512177255219,2,0.876463791510184
1,1,0,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,0.9029634834350868,0,1.272258551372299
1,3,0,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5275147920390657,2,0.7600699247782685
0,1,1,-0.1876207120449266,-0.5345451980491797,1.8801333143627106,3.3722725536058773,0,1.7981081221259794
0,3,1,-0.6964350424574023,-0.5345451980491797,-0.5007544611783037,-0.5893290467833767,0,0.7307374736999699
0,3,1,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.5174908588372856,2,0.7647465017649107
1,1,0,0.9026957102675218,-0.5345451980491797,-0.5007544611783037,3.6782411813364044,0,1.8475381279309104
1,3,0,-2.0775025107198366,-0.5345451980491797,1.8801333143627106,-0.3653810138113392,0,0.8331523639769012
0,3,1,0.1758180953925562,-0.5345451980491797,-0.5007544611783037,-0.5146268779224913,2,0.7660786594278818
1,1,0,0.3938813798550457,0.47587560314134286,-0.5007544611783037,0.32690618087457535,2,1.0962250137698162
0,2,1,-0.8418105654323952,-0.5345451980491797,-0.5007544611783037,0.7374101119950957,2,1.2247604311299654
0,3,1,-2.0775025107198366,4.517558807903433,1.8801333143627106,0.2295308297715682,2,1.063147918505365
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5183653276766028,1,0.7643393957193914
1,2,0,-0.9144983269198919,-0.5345451980491797,-0.5007544611783037,-0.4368220630705788,0,0.8016062038138638
1,1,1,0.46656914134254246,0.47587560314134286,1.8801333143627106,1.6252441955813373,2,1.4565628560814297
1,3,1,-0.623747280969906,-0.5345451980491797,-0.5007544611783037,-0.5170937201504342,2,0.7649313336416875
0,3,1,-0.11493295055743012,1.4862964043318654,-0.5007544611783037,-0.5146268779224913,2,0.7660786594278818
1,1,0,-0.4783717579949126,0.47587560314134286,-0.5007544611783037,1.4968423845680583,0,1.426183821963067
1,3,0,-0.4056839965074161,-0.5345451980491797,1.8801333143627106,-0.34708399440702314,2,0.8410741942844379
0,3,1,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5170937201504342,2,0.7649313336416875
0,3,0,0.10313033390505968,-0.5345451980491797,-0.5007544611783037,-0.5159786769142742,2,0.7654501021402886
0,2,1,1.1934467562175084,-0.5345451980491797,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,2,1,-0.4783717579949126,-0.5345451980491797,-0.5007544611783037,-0.46546187221852203,2,0.7886749112599956
1,2,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.42441147910647,2,0.8071582477894976
1,3,1,0.6846324258050319,-0.5345451980491797,-0.5007544611783037,-0.5146268779224913,2,0.7660786594278818
0,3,1,-0.2603084735324231,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
0,3,0,-0.623747280969906,0.47587560314134286,-0.5007544611783037,-0.4783497863350965,2,0.7828008240663956
0,3,1,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,-0.36331321959085766,2,0.8340507825863744
0,3,0,-0.6964350424574023,-0.5345451980491797,-0.5007544611783037,-0.5005456384247525,2,0.7726027456664173
0,2,1,0.32119361836754917,0.47587560314134286,-0.5007544611783037,-0.2649832081829191,2,0.8758675445160868
0,3,1,1.5568855636549905,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,2,0.7645243028507036
1,2,1,-1.9321269877448435,0.47587560314134286,0.6896894265922036,-0.307942921904834,2,0.8578127903883277
0,3,1,-0.623747280969906,-0.5345451980491797,-0.5007544611783037,-0.5174908588372856,2,0.7647465017649107
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5349936008678987,1,0.756566451532964
1,1,0,0.24850585688005267,0.47587560314134286,-0.5007544611783037,1.0524480126224718,1,1.313290388647127
1,3,1,1.0480712332425148,-0.5345451980491797,-0.5007544611783037,-0.5146268779224913,2,0.7660786594278818
0,3,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
1,2,0,0.32119361836754917,0.47587560314134286,0.6896894265922036,-0.04541133804868727,2,0.9633762814248511
1,2,0,-0.8418105654323952,-0.5345451980491797,1.8801333143627106,-0.4177288569719499,2,0.8101350909801022
0,3,0,-1.4233126573323678,-0.5345451980491797,1.8801333143627106,-0.20483960897223824,2,0.9006087812473564
0,3,1,-0.623747280969906,-0.5345451980491797,-0.5007544611783037,-0.5182870455315984,1,0.7643758464653206
0,3,1,-0.042245189069933305,-0.5345451980491797,-0.5007544611783037,-0.5155815382274228,2,0.7656348040270329
0,3,0,-0.11493295055743012,0.47587560314134286,0.6896894265922036,-0.3909983684338695,2,0.8219546313414521
0,3,1,-0.8418105654323952,0.47587560314134286,0.6896894265922036,-0.2800191079855893,2,0.8695853928185623
1,2,0,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
1,2,0,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
1,3,1,0.1758180953925562,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
1,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
1,2,0,0.9026957102675218,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,3,1,-0.9144983269198919,-0.5345451980491797,-0.5007544611783037,-0.5299014428013944,2,0.7589532231087103
0,1,1,1.4841978021674944,0.47587560314134286,-0.5007544611783037,0.4013696846592278,2,1.1208010280161373
1,1,0,-1.1325616113823815,0.47587560314134286,1.8801333143627106,1.6252441955813373,2,1.4565628560814297
0,3,0,-0.623747280969906,1.4862964043318654,1.8801333143627106,-0.009611576613758159,2,0.9769450792310375
1,2,0,-0.4056839965074161,1.4862964043318654,3.0705772021332183,-0.307942921904834,2,0.8578127903883277
0,1,1,2.501826462992446,0.47587560314134286,4.261021089903726,4.355572667685264,2,1.94897875092556
0,2,1,0.10313033390505968,-0.5345451980491797,-0.5007544611783037,-0.46546187221852203,2,0.7886749112599956
1,2,0,1.1207589947300116,0.47587560314134286,0.6896894265922036,-0.16474387616511763,2,0.9167692813866724
0,3,1,-0.6964350424574023,-0.5345451980491797,-0.5007544611783037,-0.4845550783171509,2,0.77996020610034
0,3,1,-0.3329962350199196,0.47587560314134286,-0.5007544611783037,-0.5174908588372856,2,0.7647465017649107
1,2,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
1,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5110469017789984,2,0.7677413647854416
1,1,1,-1.859439226257347,-0.5345451980491797,1.8801333143627106,0.8969968565292651,2,1.2705853149799529
1,2,0,-1.205249372869878,-0.5345451980491797,0.6896894265922036,-0.2936230173308623,2,0.8638673334429902
1,1,1,0.32119361836754917,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
1,3,0,-1.7867514647698506,1.4862964043318654,0.6896894265922036,-0.298237845244901,0,0.8619201563560819
1,1,1,1.6295733251424873,-0.5345451980491797,-0.5007544611783037,-0.08359775024594501,2,0.948697043491871
0,2,1,0.46656914134254246,0.47587560314134286,1.8801333143627106,-0.1361040670171743,2,0.9281546639851527
0,3,1,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,-0.2847122180446323,2,0.86761645463756
0,1,1,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,-0.1361040670171743,0,0.9281546639851527
1,1,1,1.4115100406799976,0.47587560314134286,-0.5007544611783037,1.03534431859932,0,1.3086800174385491
1,3,1,-0.042245189069933305,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,0,0.7658194718052899
0,1,1,2.574514224479943,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
1,1,0,-0.11493295055743012,0.47587560314134286,-0.5007544611783037,0.32428086503601383,2,1.0953474319154595
1,2,0,1.4841978021674944,-0.5345451980491797,-0.5007544611783037,-0.46546187221852203,2,0.7886749112599956
1,1,1,1.3388222791925013,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
0,3,1,0.32119361836754917,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
0,1,1,1.2661345177050045,-0.5345451980491797,-0.5007544611783037,0.06914789854308581,2,1.006163769829153
0,2,1,1.3388222791925013,-0.5345451980491797,-0.5007544611783037,-0.4177288569719499,2,0.8101350909801022
0,3,1,0.6119446643175355,-0.5345451980491797,-0.5007544611783037,-0.5313334332587916,2,0.7582826030455191
0,1,1,1.9203243710924733,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.518445519142217,1,0.7643020545531661
1,3,0,-2.0956744510917105,1.4862964043318654,0.6896894265922036,-0.298237845244901,0,0.8619201563560819
0,3,1,0.6119446643175355,-0.5345451980491797,-0.5007544611783037,-0.5005456384247525,2,0.7726027456664173
1,2,0,0.24850585688005267,0.47587560314134286,1.8801333143627106,-0.1361040670171743,2,0.9281546639851527
1,2,0,-0.4783717579949126,-0.5345451980491797,-0.5007544611783037,-0.4026127657036654,0,0.8168361951161726
0,3,0,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.47811112125886357,2,0.7829099176242594
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,0.32690618087457535,2,1.0962250137698162
0,3,1,-0.042245189069933305,0.47587560314134286,-0.5007544611783037,-0.5314136247244058,2,0.7582450350210199
0,3,1,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5223443518275571,2,0.7624848786531
1,3,0,-2.00481474923234,-0.5345451980491797,0.6896894265922036,-0.43133276631722295,2,0.8040657182291913
0,3,1,-1.4960004188198641,4.517558807903433,1.8801333143627106,0.2295308297715682,2,1.063147918505365
0,3,1,1.4841978021674944,-0.5345451980491797,-0.5007544611783037,-0.5122402271601627,2,0.7671874367860494
1,3,0,2.4291387015049493,-0.5345451980491797,-0.5007544611783037,-0.48288442278352084,2,0.7807257819880657
1,1,1,-0.3329962350199196,0.47587560314134286,-0.5007544611783037,1.0730534006441121,0,1.3188165744098794
1,1,0,0.3938813798550457,0.47587560314134286,-0.5007544611783037,1.0524480126224718,2,1.313290388647127
0,1,1,2.065699894067467,-0.5345451980491797,-0.5007544611783037,-0.0988723151248481,0,0.9427644777451637
1,3,1,-1.4960004188198641,0.47587560314134286,0.6896894265922036,-0.36235855928592625,2,0.8344652927650241
0,3,1,-0.623747280969906,-0.5345451980491797,-0.5007544611783037,-0.5275147920390657,2,0.7600699247782685
0,1,1,1.8476366096049772,-0.5345451980491797,-0.5007544611783037,-0.08359775024594501,2,0.948697043491871
0,1,1,3.010640793404922,-0.5345451980491797,-0.5007544611783037,0.27925335709361737,0,1.0801746530849534
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.38988523451831947,0,0.8224438137438569
1,1,0,1.7749488481174804,0.47587560314134286,-0.5007544611783037,0.8284216975054298,0,1.2511508794233435
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.37763312416482936,2,0.8278124229229021
0,1,0,-0.3329962350199196,0.47587560314134286,1.8801333143627106,2.2276348479930776,2,1.5879231987404987
0,3,1,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,-0.5170937201504342,2,0.7649313336416875
0,3,0,-0.623747280969906,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,1,0.7645243028507036
0,3,0,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5202746482864657,1,0.7634499414852577
0,3,0,0.539256902830039,-0.5345451980491797,-0.5007544611783037,-0.48288442278352084,2,0.7807257819880657
1,1,0,-0.9871860884073884,-0.5345451980491797,-0.5007544611783037,0.9856217912772708,2,1.2951551109536859
0,1,1,-0.8418105654323952,0.47587560314134286,-0.5007544611783037,1.413309607886557,0,1.405913183324136
1,2,0,0.24850585688005267,-0.5345451980491797,1.8801333143627106,-0.1695171776897748,2,0.914859050933651
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.2358660688825101,2,0.8879219018918034
1,3,1,-0.2603084735324231,-0.5345451980491797,-0.5007544611783037,0.412745416852791,2,1.1245028673476904
1,3,1,-0.042245189069933305,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,1,0.7645243028507036
1,1,1,0.46656914134254246,-0.5345451980491797,-0.5007544611783037,-0.16402788093641898,2,0.9170555014903915
1,1,0,1.7749488481174804,0.47587560314134286,-0.5007544611783037,0.46819590600442873,0,1.1423536791248168
0,3,1,-0.4056839965074161,-0.5345451980491797,-0.5007544611783037,-0.5228216819800228,2,0.7622621765839729
0,1,1,1.2661345177050045,-0.5345451980491797,-0.5007544611783037,-0.01637439021389247,2,0.9743959081194143
1,2,0,0.32119361836754917,-0.5345451980491797,-0.5007544611783037,-0.46546187221852203,2,0.7886749112599956
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.20483960897223824,1,0.9006087812473564
1,2,0,0.46656914134254246,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,3,1,0.1758180953925562,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
1,1,0,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,1.1192742339676727,2,1.3311026277424458
1,1,0,1.0480712332425148,-0.5345451980491797,0.6896894265922036,0.4410682787794969,0,1.1336604675596444
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.5279119307259174,0,0.759884192086878
0,3,1,0.7936640680362772,-0.5345451980491797,-0.5007544611783037,-0.5179681889897514,1,0.7645243028507036
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,3.568535437734903,2,1.8300945297280995
0,3,1,0.6846324258050319,-0.5345451980491797,-0.5007544611783037,-0.5146268779224913,2,0.7660786594278818
0,2,1,-0.4783717579949126,1.4862964043318654,0.6896894265922036,-0.4463686661198932,2,0.7973143259951001
1,2,0,-2.00481474923234,0.47587560314134286,0.6896894265922036,-0.1695171776897748,2,0.914859050933651
0,3,1,-0.9144983269198919,0.47587560314134286,0.6896894265922036,-0.5279119307259174,0,0.759884192086878
1,3,0,-0.11493295055743012,-0.5345451980491797,1.8801333143627106,-0.2390489063391515,0,0.886611273878967
0,3,0,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,-0.5005456384247525,2,0.7726027456664173
1,2,0,-1.6413759417948575,-0.5345451980491797,1.8801333143627106,-0.16474387616511763,2,0.9167692813866724
0,1,1,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,-0.15901591433552895,2,0.9190567516792976
1,1,0,0.030442572417563193,-0.5345451980491797,-0.5007544611783037,1.3660539227924506,0,1.3942611565237224
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.3890890478240066,2,0.822793562482025
1,1,0,-0.5510595194824094,-0.5345451980491797,1.8801333143627106,0.27917316562800326,0,1.0801474248072032
1,1,0,0.46656914134254246,-0.5345451980491797,1.8801333143627106,0.6896770967485236,2,1.210635846774935
0,3,0,-1.4960004188198641,3.50713800671291,1.8801333143627106,-0.06880051551950765,2,0.9544108475670382
0,3,0,-1.3506248958448712,3.50713800671291,1.8801333143627106,-0.06880051551950765,2,0.9544108475670382
1,2,1,0.1758180953925562,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,1,1,1.4841978021674944,0.47587560314134286,-0.5007544611783037,1.3660539227924506,0,1.3942611565237224
0,1,1,2.501826462992446,-0.5345451980491797,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
1,2,0,-0.7691228039448987,0.47587560314134286,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
1,2,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.4012609667118825,0,0.8174332785263403
0,3,1,0.24850585688005267,0.47587560314134286,0.6896894265922036,-0.27405248107976776,2,0.8720830353169743
1,2,1,-1.5686881803073607,0.47587560314134286,0.6896894265922036,0.03573478787048533,2,0.9938720710022215
1,1,1,-0.9144983269198919,-0.5345451980491797,1.8801333143627106,1.4511771635419677,0,1.4151533311078262
0,2,1,-0.1876207120449266,-0.5345451980491797,-0.5007544611783037,-0.1695171776897748,2,0.914859050933651
0,3,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.51645600706674,1,0.765228059527686
1,3,1,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5279921221915316,0,0.7598466841838859
1,3,0,-0.5510595194824094,-0.5345451980491797,-0.5007544611783037,-0.5174908588372856,2,0.7647465017649107
1,1,0,1.3388222791925013,0.47587560314134286,-0.5007544611783037,0.09015042525157764,0,1.013813357507235
0,1,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,3.6782411813364044,0,1.8475381279309104
1,1,0,0.6846324258050319,0.47587560314134286,0.6896894265922036,0.8548333295016631,2,1.258680813673002
1,3,0,0.46656914134254246,0.47587560314134286,-0.5007544611783037,-0.33371875013798297,2,0.8468213695046554
0,3,1,0.7573201872925285,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
0,2,1,-0.11493295055743012,-0.5345451980491797,-0.5007544611783037,-0.40818225392263546,2,0.814372410542658
0,3,1,-0.4056839965074161,1.4862964043318654,-0.5007544611783037,-0.20483960897223824,2,0.9006087812473564
0,3,1,-0.7691228039448987,-0.5345451980491797,-0.5007544611783037,-0.5151843995405713,2,0.7658194718052899
0,3,0,-0.042245189069933305,-0.5345451980491797,4.261021089903726,-0.2635512177255219,2,0.876463791510184
